group_index	first_timestamp	last_timestamp	crosses_calendar_hour
17324	2008-12-07 13:24:00	2008-12-07 14:23:00	true
17325	2008-12-07 14:24:00	2008-12-07 15:23:00	true
17326	2008-12-07 15:24:00	2008-12-07 16:23:00	true
17327	2008-12-07 16:24:00	2008-12-07 17:23:00	true
17328	2008-12-07 17:24:00	2008-12-07 18:23:00	true
17329	2008-12-07 18:24:00	2008-12-07 19:23:00	true
17330	2008-12-07 19:24:00	2008-12-07 20:23:00	true
17331	2008-12-07 20:24:00	2008-12-07 21:23:00	true
17332	2008-12-07 21:24:00	2008-12-07 22:23:00	true
17333	2008-12-07 22:24:00	2008-12-07 23:23:00	true
17334	2008-12-07 23:24:00	2008-12-08 00:23:00	true
17335	2008-12-08 00:24:00	2008-12-08 01:23:00	true
17336	2008-12-08 01:24:00	2008-12-08 02:23:00	true
17337	2008-12-08 02:24:00	2008-12-08 03:23:00	true
17338	2008-12-08 03:24:00	2008-12-08 04:23:00	true
17339	2008-12-08 04:24:00	2008-12-08 05:23:00	true
17340	2008-12-08 05:24:00	2008-12-08 06:23:00	true
17341	2008-12-08 06:24:00	2008-12-08 07:23:00	true
17342	2008-12-08 07:24:00	2008-12-08 08:23:00	true
17343	2008-12-08 08:24:00	2008-12-08 09:23:00	true
17344	2008-12-08 09:24:00	2008-12-08 10:23:00	true
17345	2008-12-08 10:24:00	2008-12-08 11:23:00	true
17346	2008-12-08 11:24:00	2008-12-08 12:23:00	true
17347	2008-12-08 12:24:00	2008-12-08 13:23:00	true
17348	2008-12-08 13:24:00	2008-12-08 14:23:00	true
17349	2008-12-08 14:24:00	2008-12-08 15:23:00	true
17350	2008-12-08 15:24:00	2008-12-08 16:23:00	true
17351	2008-12-08 16:24:00	2008-12-08 17:23:00	true
17352	2008-12-08 17:24:00	2008-12-08 18:23:00	true
17353	2008-12-08 18:24:00	2008-12-08 19:23:00	true
17354	2008-12-08 19:24:00	2008-12-08 20:23:00	true
17355	2008-12-08 20:24:00	2008-12-08 21:23:00	true
17356	2008-12-08 21:24:00	2008-12-08 22:23:00	true
17357	2008-12-08 22:24:00	2008-12-08 23:23:00	true
17358	2008-12-08 23:24:00	2008-12-09 00:23:00	true
17359	2008-12-09 00:24:00	2008-12-09 01:23:00	true
17360	2008-12-09 01:24:00	2008-12-09 02:23:00	true
17361	2008-12-09 02:24:00	2008-12-09 03:23:00	true
17362	2008-12-09 03:24:00	2008-12-09 04:23:00	true
17363	2008-12-09 04:24:00	2008-12-09 05:23:00	true
17364	2008-12-09 05:24:00	2008-12-09 06:23:00	true
17365	2008-12-09 06:24:00	2008-12-09 07:23:00	true
17366	2008-12-09 07:24:00	2008-12-09 08:23:00	true
17367	2008-12-09 08:24:00	2008-12-09 09:23:00	true
17368	2008-12-09 09:24:00	2008-12-09 10:23:00	true
17369	2008-12-09 10:24:00	2008-12-09 11:23:00	true
17370	2008-12-09 11:24:00	2008-12-09 12:23:00	true
17371	2008-12-09 12:24:00	2008-12-09 13:23:00	true
17372	2008-12-09 13:24:00	2008-12-09 14:23:00	true
17373	2008-12-09 14:24:00	2008-12-09 15:23:00	true
17374	2008-12-09 15:24:00	2008-12-09 16:23:00	true
17375	2008-12-09 16:24:00	2008-12-09 17:23:00	true
17376	2008-12-09 17:24:00	2008-12-09 18:23:00	true
17377	2008-12-09 18:24:00	2008-12-09 19:23:00	true
17378	2008-12-09 19:24:00	2008-12-09 20:23:00	true
17379	2008-12-09 20:24:00	2008-12-09 21:23:00	true
17380	2008-12-09 21:24:00	2008-12-09 22:23:00	true
17381	2008-12-09 22:24:00	2008-12-09 23:23:00	true
17382	2008-12-09 23:24:00	2008-12-10 00:23:00	true
17383	2008-12-10 00:24:00	2008-12-10 01:23:00	true
17384	2008-12-10 01:24:00	2008-12-10 02:23:00	true
17385	2008-12-10 02:24:00	2008-12-10 03:23:00	true
17386	2008-12-10 03:24:00	2008-12-10 04:23:00	true
17387	2008-12-10 04:24:00	2008-12-10 05:23:00	true
17388	2008-12-10 05:24:00	2008-12-10 06:23:00	true
17389	2008-12-10 06:24:00	2008-12-10 07:23:00	true
17390	2008-12-10 07:24:00	2008-12-10 08:23:00	true
17391	2008-12-10 08:24:00	2008-12-10 09:23:00	true
17392	2008-12-10 09:24:00	2008-12-10 10:23:00	true
17393	2008-12-10 10:24:00	2008-12-10 11:23:00	true
17394	2008-12-10 11:24:00	2008-12-10 12:23:00	true
17395	2008-12-10 12:24:00	2008-12-10 13:23:00	true
17396	2008-12-10 13:24:00	2008-12-10 14:23:00	true
17397	2008-12-10 14:24:00	2008-12-10 15:23:00	true
17398	2008-12-10 15:24:00	2008-12-10 16:23:00	true
17399	2008-12-10 16:24:00	2008-12-10 17:23:00	true
17400	2008-12-10 17:24:00	2008-12-10 18:23:00	true
17401	2008-12-10 18:24:00	2008-12-10 19:23:00	true
17402	2008-12-10 19:24:00	2008-12-10 20:23:00	true
17403	2008-12-10 20:24:00	2008-12-10 21:23:00	true
17404	2008-12-10 21:24:00	2008-12-10 22:23:00	true
17405	2008-12-10 22:24:00	2008-12-10 23:23:00	true
17406	2008-12-10 23:24:00	2008-12-11 00:23:00	true
17407	2008-12-11 00:24:00	2008-12-11 01:23:00	true
17408	2008-12-11 01:24:00	2008-12-11 02:23:00	true
17409	2008-12-11 02:24:00	2008-12-11 03:23:00	true
17410	2008-12-11 03:24:00	2008-12-11 04:23:00	true
17411	2008-12-11 04:24:00	2008-12-11 05:23:00	true
17412	2008-12-11 05:24:00	2008-12-11 06:23:00	true
17413	2008-12-11 06:24:00	2008-12-11 07:23:00	true
17414	2008-12-11 07:24:00	2008-12-11 08:23:00	true
17415	2008-12-11 08:24:00	2008-12-11 09:23:00	true
17416	2008-12-11 09:24:00	2008-12-11 10:23:00	true
17417	2008-12-11 10:24:00	2008-12-11 11:23:00	true
17418	2008-12-11 11:24:00	2008-12-11 12:23:00	true
17419	2008-12-11 12:24:00	2008-12-11 13:23:00	true
17420	2008-12-11 13:24:00	2008-12-11 14:23:00	true
17421	2008-12-11 14:24:00	2008-12-11 15:23:00	true
17422	2008-12-11 15:24:00	2008-12-11 16:23:00	true
17423	2008-12-11 16:24:00	2008-12-11 17:23:00	true
17424	2008-12-11 17:24:00	2008-12-11 18:23:00	true
17425	2008-12-11 18:24:00	2008-12-11 19:23:00	true
17426	2008-12-11 19:24:00	2008-12-11 20:23:00	true
17427	2008-12-11 20:24:00	2008-12-11 21:23:00	true
17428	2008-12-11 21:24:00	2008-12-11 22:23:00	true
17429	2008-12-11 22:24:00	2008-12-11 23:23:00	true
17430	2008-12-11 23:24:00	2008-12-12 00:23:00	true
17431	2008-12-12 00:24:00	2008-12-12 01:23:00	true
17432	2008-12-12 01:24:00	2008-12-12 02:23:00	true
17433	2008-12-12 02:24:00	2008-12-12 03:23:00	true
17434	2008-12-12 03:24:00	2008-12-12 04:23:00	true
17435	2008-12-12 04:24:00	2008-12-12 05:23:00	true
17436	2008-12-12 05:24:00	2008-12-12 06:23:00	true
17437	2008-12-12 06:24:00	2008-12-12 07:23:00	true
17438	2008-12-12 07:24:00	2008-12-12 08:23:00	true
17439	2008-12-12 08:24:00	2008-12-12 09:23:00	true
17440	2008-12-12 09:24:00	2008-12-12 10:23:00	true
17441	2008-12-12 10:24:00	2008-12-12 11:23:00	true
17442	2008-12-12 11:24:00	2008-12-12 12:23:00	true
17443	2008-12-12 12:24:00	2008-12-12 13:23:00	true
17444	2008-12-12 13:24:00	2008-12-12 14:23:00	true
17445	2008-12-12 14:24:00	2008-12-12 15:23:00	true
17446	2008-12-12 15:24:00	2008-12-12 16:23:00	true
17447	2008-12-12 16:24:00	2008-12-12 17:23:00	true
17448	2008-12-12 17:24:00	2008-12-12 18:23:00	true
17449	2008-12-12 18:24:00	2008-12-12 19:23:00	true
17450	2008-12-12 19:24:00	2008-12-12 20:23:00	true
17451	2008-12-12 20:24:00	2008-12-12 21:23:00	true
17452	2008-12-12 21:24:00	2008-12-12 22:23:00	true
17453	2008-12-12 22:24:00	2008-12-12 23:23:00	true
17454	2008-12-12 23:24:00	2008-12-13 00:23:00	true
17455	2008-12-13 00:24:00	2008-12-13 01:23:00	true
17456	2008-12-13 01:24:00	2008-12-13 02:23:00	true
17457	2008-12-13 02:24:00	2008-12-13 03:23:00	true
17458	2008-12-13 03:24:00	2008-12-13 04:23:00	true
17459	2008-12-13 04:24:00	2008-12-13 05:23:00	true
17460	2008-12-13 05:24:00	2008-12-13 06:23:00	true
17461	2008-12-13 06:24:00	2008-12-13 07:23:00	true
17462	2008-12-13 07:24:00	2008-12-13 08:23:00	true
17463	2008-12-13 08:24:00	2008-12-13 09:23:00	true
17464	2008-12-13 09:24:00	2008-12-13 10:23:00	true
17465	2008-12-13 10:24:00	2008-12-13 11:23:00	true
17466	2008-12-13 11:24:00	2008-12-13 12:23:00	true
17467	2008-12-13 12:24:00	2008-12-13 13:23:00	true
17468	2008-12-13 13:24:00	2008-12-13 14:23:00	true
17469	2008-12-13 14:24:00	2008-12-13 15:23:00	true
17470	2008-12-13 15:24:00	2008-12-13 16:23:00	true
17471	2008-12-13 16:24:00	2008-12-13 17:23:00	true
17472	2008-12-13 17:24:00	2008-12-13 18:23:00	true
17473	2008-12-13 18:24:00	2008-12-13 19:23:00	true
17474	2008-12-13 19:24:00	2008-12-13 20:23:00	true
17475	2008-12-13 20:24:00	2008-12-13 21:23:00	true
17476	2008-12-13 21:24:00	2008-12-13 22:23:00	true
17477	2008-12-13 22:24:00	2008-12-13 23:23:00	true
17478	2008-12-13 23:24:00	2008-12-14 00:23:00	true
17479	2008-12-14 00:24:00	2008-12-14 01:23:00	true
17480	2008-12-14 01:24:00	2008-12-14 02:23:00	true
17481	2008-12-14 02:24:00	2008-12-14 03:23:00	true
17482	2008-12-14 03:24:00	2008-12-14 04:23:00	true
17483	2008-12-14 04:24:00	2008-12-14 05:23:00	true
17484	2008-12-14 05:24:00	2008-12-14 06:23:00	true
17485	2008-12-14 06:24:00	2008-12-14 07:23:00	true
17486	2008-12-14 07:24:00	2008-12-14 08:23:00	true
17487	2008-12-14 08:24:00	2008-12-14 09:23:00	true
17488	2008-12-14 09:24:00	2008-12-14 10:23:00	true
17489	2008-12-14 10:24:00	2008-12-14 11:23:00	true
17490	2008-12-14 11:24:00	2008-12-14 12:23:00	true
17491	2008-12-14 12:24:00	2008-12-14 13:23:00	true
17492	2008-12-14 13:24:00	2008-12-14 14:23:00	true
17493	2008-12-14 14:24:00	2008-12-14 15:23:00	true
17494	2008-12-14 15:24:00	2008-12-14 16:23:00	true
17495	2008-12-14 16:24:00	2008-12-14 17:23:00	true
17496	2008-12-14 17:24:00	2008-12-14 18:23:00	true
17497	2008-12-14 18:24:00	2008-12-14 19:23:00	true
17498	2008-12-14 19:24:00	2008-12-14 20:23:00	true
17499	2008-12-14 20:24:00	2008-12-14 21:23:00	true
17500	2008-12-14 21:24:00	2008-12-14 22:23:00	true
17501	2008-12-14 22:24:00	2008-12-14 23:23:00	true
17502	2008-12-14 23:24:00	2008-12-15 00:23:00	true
17503	2008-12-15 00:24:00	2008-12-15 01:23:00	true
17504	2008-12-15 01:24:00	2008-12-15 02:23:00	true
17505	2008-12-15 02:24:00	2008-12-15 03:23:00	true
17506	2008-12-15 03:24:00	2008-12-15 04:23:00	true
17507	2008-12-15 04:24:00	2008-12-15 05:23:00	true
17508	2008-12-15 05:24:00	2008-12-15 06:23:00	true
17509	2008-12-15 06:24:00	2008-12-15 07:23:00	true
17510	2008-12-15 07:24:00	2008-12-15 08:23:00	true
17511	2008-12-15 08:24:00	2008-12-15 09:23:00	true
17512	2008-12-15 09:24:00	2008-12-15 10:23:00	true
17513	2008-12-15 10:24:00	2008-12-15 11:23:00	true
17514	2008-12-15 11:24:00	2008-12-15 12:23:00	true
17515	2008-12-15 12:24:00	2008-12-15 13:23:00	true
17516	2008-12-15 13:24:00	2008-12-15 14:23:00	true
17517	2008-12-15 14:24:00	2008-12-15 15:23:00	true
17518	2008-12-15 15:24:00	2008-12-15 16:23:00	true
17519	2008-12-15 16:24:00	2008-12-15 17:23:00	true
17520	2008-12-15 17:24:00	2008-12-15 18:23:00	true
17521	2008-12-15 18:24:00	2008-12-15 19:23:00	true
17522	2008-12-15 19:24:00	2008-12-15 20:23:00	true
17523	2008-12-15 20:24:00	2008-12-15 21:23:00	true
17524	2008-12-15 21:24:00	2008-12-15 22:23:00	true
17525	2008-12-15 22:24:00	2008-12-15 23:23:00	true
17526	2008-12-15 23:24:00	2008-12-16 00:23:00	true
17527	2008-12-16 00:24:00	2008-12-16 01:23:00	true
17528	2008-12-16 01:24:00	2008-12-16 02:23:00	true
17529	2008-12-16 02:24:00	2008-12-16 03:23:00	true
17530	2008-12-16 03:24:00	2008-12-16 04:23:00	true
17531	2008-12-16 04:24:00	2008-12-16 05:23:00	true
17532	2008-12-16 05:24:00	2008-12-16 06:23:00	true
17533	2008-12-16 06:24:00	2008-12-16 07:23:00	true
17534	2008-12-16 07:24:00	2008-12-16 08:23:00	true
17535	2008-12-16 08:24:00	2008-12-16 09:23:00	true
17536	2008-12-16 09:24:00	2008-12-16 10:23:00	true
17537	2008-12-16 10:24:00	2008-12-16 11:23:00	true
17538	2008-12-16 11:24:00	2008-12-16 12:23:00	true
17539	2008-12-16 12:24:00	2008-12-16 13:23:00	true
17540	2008-12-16 13:24:00	2008-12-16 14:23:00	true
17541	2008-12-16 14:24:00	2008-12-16 15:23:00	true
17542	2008-12-16 15:24:00	2008-12-16 16:23:00	true
17543	2008-12-16 16:24:00	2008-12-16 17:23:00	true
17544	2008-12-16 17:24:00	2008-12-16 18:23:00	true
17545	2008-12-16 18:24:00	2008-12-16 19:23:00	true
17546	2008-12-16 19:24:00	2008-12-16 20:23:00	true
17547	2008-12-16 20:24:00	2008-12-16 21:23:00	true
17548	2008-12-16 21:24:00	2008-12-16 22:23:00	true
17549	2008-12-16 22:24:00	2008-12-16 23:23:00	true
17550	2008-12-16 23:24:00	2008-12-17 00:23:00	true
17551	2008-12-17 00:24:00	2008-12-17 01:23:00	true
17552	2008-12-17 01:24:00	2008-12-17 02:23:00	true
17553	2008-12-17 02:24:00	2008-12-17 03:23:00	true
17554	2008-12-17 03:24:00	2008-12-17 04:23:00	true
17555	2008-12-17 04:24:00	2008-12-17 05:23:00	true
17556	2008-12-17 05:24:00	2008-12-17 06:23:00	true
17557	2008-12-17 06:24:00	2008-12-17 07:23:00	true
17558	2008-12-17 07:24:00	2008-12-17 08:23:00	true
17559	2008-12-17 08:24:00	2008-12-17 09:23:00	true
17560	2008-12-17 09:24:00	2008-12-17 10:23:00	true
17561	2008-12-17 10:24:00	2008-12-17 11:23:00	true
17562	2008-12-17 11:24:00	2008-12-17 12:23:00	true
17563	2008-12-17 12:24:00	2008-12-17 13:23:00	true
17564	2008-12-17 13:24:00	2008-12-17 14:23:00	true
17565	2008-12-17 14:24:00	2008-12-17 15:23:00	true
17566	2008-12-17 15:24:00	2008-12-17 16:23:00	true
17567	2008-12-17 16:24:00	2008-12-17 17:23:00	true
17568	2008-12-17 17:24:00	2008-12-17 18:23:00	true
17569	2008-12-17 18:24:00	2008-12-17 19:23:00	true
17570	2008-12-17 19:24:00	2008-12-17 20:23:00	true
17571	2008-12-17 20:24:00	2008-12-17 21:23:00	true
17572	2008-12-17 21:24:00	2008-12-17 22:23:00	true
17573	2008-12-17 22:24:00	2008-12-17 23:23:00	true
17574	2008-12-17 23:24:00	2008-12-18 00:23:00	true
17575	2008-12-18 00:24:00	2008-12-18 01:23:00	true
17576	2008-12-18 01:24:00	2008-12-18 02:23:00	true
17577	2008-12-18 02:24:00	2008-12-18 03:23:00	true
17578	2008-12-18 03:24:00	2008-12-18 04:23:00	true
17579	2008-12-18 04:24:00	2008-12-18 05:23:00	true
17580	2008-12-18 05:24:00	2008-12-18 06:23:00	true
17581	2008-12-18 06:24:00	2008-12-18 07:23:00	true
17582	2008-12-18 07:24:00	2008-12-18 08:23:00	true
17583	2008-12-18 08:24:00	2008-12-18 09:23:00	true
17584	2008-12-18 09:24:00	2008-12-18 10:23:00	true
17585	2008-12-18 10:24:00	2008-12-18 11:23:00	true
17586	2008-12-18 11:24:00	2008-12-18 12:23:00	true
17587	2008-12-18 12:24:00	2008-12-18 13:23:00	true
17588	2008-12-18 13:24:00	2008-12-18 14:23:00	true
17589	2008-12-18 14:24:00	2008-12-18 15:23:00	true
17590	2008-12-18 15:24:00	2008-12-18 16:23:00	true
17591	2008-12-18 16:24:00	2008-12-18 17:23:00	true
17592	2008-12-18 17:24:00	2008-12-18 18:23:00	true
17593	2008-12-18 18:24:00	2008-12-18 19:23:00	true
17594	2008-12-18 19:24:00	2008-12-18 20:23:00	true
17595	2008-12-18 20:24:00	2008-12-18 21:23:00	true
17596	2008-12-18 21:24:00	2008-12-18 22:23:00	true
17597	2008-12-18 22:24:00	2008-12-18 23:23:00	true
17598	2008-12-18 23:24:00	2008-12-19 00:23:00	true
17599	2008-12-19 00:24:00	2008-12-19 01:23:00	true
17600	2008-12-19 01:24:00	2008-12-19 02:23:00	true
17601	2008-12-19 02:24:00	2008-12-19 03:23:00	true
17602	2008-12-19 03:24:00	2008-12-19 04:23:00	true
17603	2008-12-19 04:24:00	2008-12-19 05:23:00	true
17604	2008-12-19 05:24:00	2008-12-19 06:23:00	true
17605	2008-12-19 06:24:00	2008-12-19 07:23:00	true
17606	2008-12-19 07:24:00	2008-12-19 08:23:00	true
17607	2008-12-19 08:24:00	2008-12-19 09:23:00	true
17608	2008-12-19 09:24:00	2008-12-19 10:23:00	true
17609	2008-12-19 10:24:00	2008-12-19 11:23:00	true
17610	2008-12-19 11:24:00	2008-12-19 12:23:00	true
17611	2008-12-19 12:24:00	2008-12-19 13:23:00	true
17612	2008-12-19 13:24:00	2008-12-19 14:23:00	true
17613	2008-12-19 14:24:00	2008-12-19 15:23:00	true
17614	2008-12-19 15:24:00	2008-12-19 16:23:00	true
17615	2008-12-19 16:24:00	2008-12-19 17:23:00	true
17616	2008-12-19 17:24:00	2008-12-19 18:23:00	true
17617	2008-12-19 18:24:00	2008-12-19 19:23:00	true
17618	2008-12-19 19:24:00	2008-12-19 20:23:00	true
17619	2008-12-19 20:24:00	2008-12-19 21:23:00	true
17620	2008-12-19 21:24:00	2008-12-19 22:23:00	true
17621	2008-12-19 22:24:00	2008-12-19 23:23:00	true
17622	2008-12-19 23:24:00	2008-12-20 00:23:00	true
17623	2008-12-20 00:24:00	2008-12-20 01:23:00	true
17624	2008-12-20 01:24:00	2008-12-20 02:23:00	true
17625	2008-12-20 02:24:00	2008-12-20 03:23:00	true
17626	2008-12-20 03:24:00	2008-12-20 04:23:00	true
17627	2008-12-20 04:24:00	2008-12-20 05:23:00	true
17628	2008-12-20 05:24:00	2008-12-20 06:23:00	true
17629	2008-12-20 06:24:00	2008-12-20 07:23:00	true
17630	2008-12-20 07:24:00	2008-12-20 08:23:00	true
17631	2008-12-20 08:24:00	2008-12-20 09:23:00	true
17632	2008-12-20 09:24:00	2008-12-20 10:23:00	true
17633	2008-12-20 10:24:00	2008-12-20 11:23:00	true
17634	2008-12-20 11:24:00	2008-12-20 12:23:00	true
17635	2008-12-20 12:24:00	2008-12-20 13:23:00	true
17636	2008-12-20 13:24:00	2008-12-20 14:23:00	true
17637	2008-12-20 14:24:00	2008-12-20 15:23:00	true
17638	2008-12-20 15:24:00	2008-12-20 16:23:00	true
17639	2008-12-20 16:24:00	2008-12-20 17:23:00	true
17640	2008-12-20 17:24:00	2008-12-20 18:23:00	true
17641	2008-12-20 18:24:00	2008-12-20 19:23:00	true
17642	2008-12-20 19:24:00	2008-12-20 20:23:00	true
17643	2008-12-20 20:24:00	2008-12-20 21:23:00	true
17644	2008-12-20 21:24:00	2008-12-20 22:23:00	true
17645	2008-12-20 22:24:00	2008-12-20 23:23:00	true
17646	2008-12-20 23:24:00	2008-12-21 00:23:00	true
17647	2008-12-21 00:24:00	2008-12-21 01:23:00	true
17648	2008-12-21 01:24:00	2008-12-21 02:23:00	true
17649	2008-12-21 02:24:00	2008-12-21 03:23:00	true
17650	2008-12-21 03:24:00	2008-12-21 04:23:00	true
17651	2008-12-21 04:24:00	2008-12-21 05:23:00	true
17652	2008-12-21 05:24:00	2008-12-21 06:23:00	true
17653	2008-12-21 06:24:00	2008-12-21 07:23:00	true
17654	2008-12-21 07:24:00	2008-12-21 08:23:00	true
17655	2008-12-21 08:24:00	2008-12-21 09:23:00	true
17656	2008-12-21 09:24:00	2008-12-21 10:23:00	true
17657	2008-12-21 10:24:00	2008-12-21 11:23:00	true
17658	2008-12-21 11:24:00	2008-12-21 12:23:00	true
17659	2008-12-21 12:24:00	2008-12-21 13:23:00	true
17660	2008-12-21 13:24:00	2008-12-21 14:23:00	true
17661	2008-12-21 14:24:00	2008-12-21 15:23:00	true
17662	2008-12-21 15:24:00	2008-12-21 16:23:00	true
17663	2008-12-21 16:24:00	2008-12-21 17:23:00	true
17664	2008-12-21 17:24:00	2008-12-21 18:23:00	true
17665	2008-12-21 18:24:00	2008-12-21 19:23:00	true
17666	2008-12-21 19:24:00	2008-12-21 20:23:00	true
17667	2008-12-21 20:24:00	2008-12-21 21:23:00	true
17668	2008-12-21 21:24:00	2008-12-21 22:23:00	true
17669	2008-12-21 22:24:00	2008-12-21 23:23:00	true
17670	2008-12-21 23:24:00	2008-12-22 00:23:00	true
17671	2008-12-22 00:24:00	2008-12-22 01:23:00	true
17672	2008-12-22 01:24:00	2008-12-22 02:23:00	true
17673	2008-12-22 02:24:00	2008-12-22 03:23:00	true
17674	2008-12-22 03:24:00	2008-12-22 04:23:00	true
17675	2008-12-22 04:24:00	2008-12-22 05:23:00	true
17676	2008-12-22 05:24:00	2008-12-22 06:23:00	true
17677	2008-12-22 06:24:00	2008-12-22 07:23:00	true
17678	2008-12-22 07:24:00	2008-12-22 08:23:00	true
17679	2008-12-22 08:24:00	2008-12-22 09:23:00	true
17680	2008-12-22 09:24:00	2008-12-22 10:23:00	true
17681	2008-12-22 10:24:00	2008-12-22 11:23:00	true
17682	2008-12-22 11:24:00	2008-12-22 12:23:00	true
17683	2008-12-22 12:24:00	2008-12-22 13:23:00	true
17684	2008-12-22 13:24:00	2008-12-22 14:23:00	true
17685	2008-12-22 14:24:00	2008-12-22 15:23:00	true
17686	2008-12-22 15:24:00	2008-12-22 16:23:00	true
17687	2008-12-22 16:24:00	2008-12-22 17:23:00	true
17688	2008-12-22 17:24:00	2008-12-22 18:23:00	true
17689	2008-12-22 18:24:00	2008-12-22 19:23:00	true
17690	2008-12-22 19:24:00	2008-12-22 20:23:00	true
17691	2008-12-22 20:24:00	2008-12-22 21:23:00	true
17692	2008-12-22 21:24:00	2008-12-22 22:23:00	true
17693	2008-12-22 22:24:00	2008-12-22 23:23:00	true
17694	2008-12-22 23:24:00	2008-12-23 00:23:00	true
17695	2008-12-23 00:24:00	2008-12-23 01:23:00	true
17696	2008-12-23 01:24:00	2008-12-23 02:23:00	true
17697	2008-12-23 02:24:00	2008-12-23 03:23:00	true
17698	2008-12-23 03:24:00	2008-12-23 04:23:00	true
17699	2008-12-23 04:24:00	2008-12-23 05:23:00	true
17700	2008-12-23 05:24:00	2008-12-23 06:23:00	true
17701	2008-12-23 06:24:00	2008-12-23 07:23:00	true
17702	2008-12-23 07:24:00	2008-12-23 08:23:00	true
17703	2008-12-23 08:24:00	2008-12-23 09:23:00	true
17704	2008-12-23 09:24:00	2008-12-23 10:23:00	true
17705	2008-12-23 10:24:00	2008-12-23 11:23:00	true
17706	2008-12-23 11:24:00	2008-12-23 12:23:00	true
17707	2008-12-23 12:24:00	2008-12-23 13:23:00	true
17708	2008-12-23 13:24:00	2008-12-23 14:23:00	true
17709	2008-12-23 14:24:00	2008-12-23 15:23:00	true
17710	2008-12-23 15:24:00	2008-12-23 16:23:00	true
17711	2008-12-23 16:24:00	2008-12-23 17:23:00	true
17712	2008-12-23 17:24:00	2008-12-23 18:23:00	true
17713	2008-12-23 18:24:00	2008-12-23 19:23:00	true
17714	2008-12-23 19:24:00	2008-12-23 20:23:00	true
17715	2008-12-23 20:24:00	2008-12-23 21:23:00	true
17716	2008-12-23 21:24:00	2008-12-23 22:23:00	true
17717	2008-12-23 22:24:00	2008-12-23 23:23:00	true
17718	2008-12-23 23:24:00	2008-12-24 00:23:00	true
17719	2008-12-24 00:24:00	2008-12-24 01:23:00	true
17720	2008-12-24 01:24:00	2008-12-24 02:23:00	true
17721	2008-12-24 02:24:00	2008-12-24 03:23:00	true
17722	2008-12-24 03:24:00	2008-12-24 04:23:00	true
17723	2008-12-24 04:24:00	2008-12-24 05:23:00	true
17724	2008-12-24 05:24:00	2008-12-24 06:23:00	true
17725	2008-12-24 06:24:00	2008-12-24 07:23:00	true
17726	2008-12-24 07:24:00	2008-12-24 08:23:00	true
17727	2008-12-24 08:24:00	2008-12-24 09:23:00	true
17728	2008-12-24 09:24:00	2008-12-24 10:23:00	true
17729	2008-12-24 10:24:00	2008-12-24 11:23:00	true
17730	2008-12-24 11:24:00	2008-12-24 12:23:00	true
17731	2008-12-24 12:24:00	2008-12-24 13:23:00	true
17732	2008-12-24 13:24:00	2008-12-24 14:23:00	true
17733	2008-12-24 14:24:00	2008-12-24 15:23:00	true
17734	2008-12-24 15:24:00	2008-12-24 16:23:00	true
17735	2008-12-24 16:24:00	2008-12-24 17:23:00	true
17736	2008-12-24 17:24:00	2008-12-24 18:23:00	true
17737	2008-12-24 18:24:00	2008-12-24 19:23:00	true
17738	2008-12-24 19:24:00	2008-12-24 20:23:00	true
17739	2008-12-24 20:24:00	2008-12-24 21:23:00	true
17740	2008-12-24 21:24:00	2008-12-24 22:23:00	true
17741	2008-12-24 22:24:00	2008-12-24 23:23:00	true
17742	2008-12-24 23:24:00	2008-12-25 00:23:00	true
17743	2008-12-25 00:24:00	2008-12-25 01:23:00	true
17744	2008-12-25 01:24:00	2008-12-25 02:23:00	true
17745	2008-12-25 02:24:00	2008-12-25 03:23:00	true
17746	2008-12-25 03:24:00	2008-12-25 04:23:00	true
17747	2008-12-25 04:24:00	2008-12-25 05:23:00	true
17748	2008-12-25 05:24:00	2008-12-25 06:23:00	true
17749	2008-12-25 06:24:00	2008-12-25 07:23:00	true
17750	2008-12-25 07:24:00	2008-12-25 08:23:00	true
17751	2008-12-25 08:24:00	2008-12-25 09:23:00	true
17752	2008-12-25 09:24:00	2008-12-25 10:23:00	true
17753	2008-12-25 10:24:00	2008-12-25 11:23:00	true
17754	2008-12-25 11:24:00	2008-12-25 12:23:00	true
17755	2008-12-25 12:24:00	2008-12-25 13:23:00	true
17756	2008-12-25 13:24:00	2008-12-25 14:23:00	true
17757	2008-12-25 14:24:00	2008-12-25 15:23:00	true
17758	2008-12-25 15:24:00	2008-12-25 16:23:00	true
17759	2008-12-25 16:24:00	2008-12-25 17:23:00	true
17760	2008-12-25 17:24:00	2008-12-25 18:23:00	true
17761	2008-12-25 18:24:00	2008-12-25 19:23:00	true
17762	2008-12-25 19:24:00	2008-12-25 20:23:00	true
17763	2008-12-25 20:24:00	2008-12-25 21:23:00	true
17764	2008-12-25 21:24:00	2008-12-25 22:23:00	true
17765	2008-12-25 22:24:00	2008-12-25 23:23:00	true
17766	2008-12-25 23:24:00	2008-12-26 00:23:00	true
17767	2008-12-26 00:24:00	2008-12-26 01:23:00	true
17768	2008-12-26 01:24:00	2008-12-26 02:23:00	true
17769	2008-12-26 02:24:00	2008-12-26 03:23:00	true
17770	2008-12-26 03:24:00	2008-12-26 04:23:00	true
17771	2008-12-26 04:24:00	2008-12-26 05:23:00	true
17772	2008-12-26 05:24:00	2008-12-26 06:23:00	true
17773	2008-12-26 06:24:00	2008-12-26 07:23:00	true
